"Case ID","Case","Automation","Configurations","Created at","Created by","Description","Estimate","Expected","Folder","Forecast","Issues","Preconditions","Priority","Scenarios (Step)","State","Status (latest)","Status date","Steps (Expected)","Steps (Step)","Tags","Template","Updated at","Updated by"
"1835095","Return default solver solution when GPU solver is unavailable","No","","2026-01-21T22:44:46.905Z","Teja Vajha","","","","Failure Handling","","","","Normal","<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: (Only on dev + staging) Return LS solution to the user when GPU worker unavailable
Given there are no GA workers provisioned 
And the organization is opted into competing solver architecture
When the dispatcher triggers a scheduling action that generally completes within 1 min
Then Routific returns the LS solution given that the GA worker is unavailable</code></pre><p>Note:</p><ul><li>This scenario can only be tested in dev and stg because these environments have underprovisioned GPU workers meaning they get spun up on-demand, which takes roughly 2-3 mins. This means that for a small enough problem LS solution is returned because the GA worker doesn't get spun up on time, which mimic ga worker unavailability case.</li><li>On Prod, there's always bound to be a GA worker provisioned 24/7 so this test cannot be executed consistently in a predictive manner.</li><li>stg <a href=""https://console.cloud.google.com/kubernetes/workload/overview?project=staging-238418&amp;pageState=(%22savedViews%22:(%22c%22:%5B%22gke%2Fus-central1%2Froutific-gke-cluster%22%5D,%22l%22:%5B%22kind%2FGKE_CLUSTER%2Fprojects%2Fstaging-238418%2Flocations%2Fus-central1%2Fclusters%2Froutific-gke-cluster%22%5D,%22n%22:%5B%22workers%22%5D))&amp;pli=1"">url</a> to check if GA worker is available.</li></ul>","Draft","Passed","2026-01-22T00:10:42.187Z","","","","BDD Feature","2026-01-21T22:46:27.409Z","Teja Vajha"
"844","User can see a week view of their scheduled routes","No","","2024-01-31T03:18:22.229Z","Andrew Kwok","","","","Changing Dates","","","","Normal","","Draft","Passed","2025-11-04T01:17:59.099Z","","","","Case (text)","2024-01-31T03:21:48.214Z","Andrew Kwok"
"845","User can see a month view of their scheduled routes","No","","2024-01-31T03:18:38.621Z","Andrew Kwok","","","","Changing Dates","","","","Normal","","Draft","Passed","2025-11-04T01:18:05.723Z","","","","Case (text)","2024-01-31T03:21:54.347Z","Andrew Kwok"
"846","User can see a day view of their scheduled routes","No","","2024-01-31T03:21:19.340Z","Andrew Kwok","","","","Changing Dates","","","","Normal","","Draft","Passed","2025-11-04T01:18:11.225Z","","","","Case (text)","2024-01-31T03:22:02.448Z","Andrew Kwok"
"843","User can go forward or back in time when viewing scheduled routes","No","","2024-01-31T03:18:05.176Z","Andrew Kwok","","","","Changing Dates","","","","Normal","","Draft","Passed","2025-11-04T01:18:16.623Z","","","","Case (text)","2024-01-31T03:22:38.051Z","Andrew Kwok"
"54","User can manually add a route","No","","2024-01-31T03:06:04.977Z","Andrew Kwok","","","","Adding Routes","","","","Normal","","Draft","Skipped","2025-10-30T17:35:07.162Z","","","","Case (text)","",""
"55","User can manually add routes from saved route templates","No","","2024-01-31T03:06:04.978Z","Andrew Kwok","","","","Adding Routes","","","","Normal","<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: User can create a route from a template
  Given templates exist
  When a user starts the flow to add routes from templates
  Then they can select a template to use for creating a route
  And after submitting, a route will be created using the template's constraints
  And the route will be named based on the template used</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: User can create multiple routes from templates
  Given templates exist
  When a user starts the flow to add routes from templates
  Then they can select the same template multiple times to create multiple routes
  And they can select different templates
  And after submitting, all the routes will be created using the templates' constraints
  And the routes will be named based on the templates used</code></pre>","Draft","Passed","2025-09-29T21:46:53.360Z","","","","BDD Feature","2025-06-30T17:27:07.825Z","Jenya Farris"
"56","User can add a route with no optional start/end locations","No","","2024-01-31T03:06:04.980Z","Andrew Kwok","","","","Adding Routes","","","","Normal","","Draft","Passed","2025-09-29T21:48:58.593Z","","","","Case (text)","",""
"258","User can save a route template when creating a route","No","","2024-01-31T03:06:05.430Z","Andrew Kwok","","","","Adding Routes","","","","Normal","","Draft","Passed","2025-07-15T22:01:18.048Z","","","","Case (text)","2024-01-31T03:53:27.933Z","Andrew Kwok"
"851","User can automatically add routes when scheduling with route templates","No","","2024-01-31T06:15:12.355Z","Andrew Kwok","","","","Adding Routes","","","","Normal","","Draft","Passed","2025-09-29T21:48:02.588Z","","","","Case (text)","2024-01-31T09:19:36.838Z","Andrew Kwok"
"487","User can add a route from scheduling preview","No","","2024-01-31T03:06:08.876Z","Andrew Kwok","<ul>
<li>(applies to all)</li>
<li>From the orders tray, click schedule and open the scheduling modal</li>
<li>click Add Route button</li>
<li>add new route name, select start and end times, click Create Route</li>
</ul>","","<ul>
<li>Create Route Form should open</li>
<li>Once new route is successfully added, we get a success notification that describes the route name</li>
<li>After a success notification, we should see the newly added routes in the route table</li>
<li>Added routes should show empty utilization gauges</li>
<li>Route should have unique colour (as long as routes.length is &lt; 50)</li>
</ul>
<p>1.After adding new route, route renders in route table<br />
1.Once route is added, ‘Automatically create routes’ value should change to ‘no’<br />
2.After adding new route, route renders in route table, should be in alphabetical order<br />
3.After adding new route, constraint violation warning still visible<br />
3.After adding new route, route renders in route table, should be in alphabetical order<br />
3.Once route is added, ‘Automatically creates route’ value should still say ‘no’<br />
4.expected outcomes the same as number 3<br />
4.After adding new route, route renders in route table, active routes should be in alphabetical order, dispatched routes should be disabled and render under active routes<br />
5.expected outcomes the same as number 3<br />
5.After adding new route, route renders in route table as the only active route, dispatched routes should be disabled and render under active route</p>","Adding Routes","","","","Normal","","Draft","Passed","2025-09-29T21:43:28.861Z","","","","Case (text)","",""
"1698706","User can duplicate one or more routes","No","","2025-11-26T05:16:20.773Z","Jamil","","","","Adding Routes","","","","Normal","<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Duplicate one or more non-empty routes
  Given the user has selected one or more non-empty routes ( upto 10)
  When they choose to duplicate them
  And confirm a selected date
  Then they get replicas of the active version of the routes placed on the selected date
  And all the stops, sequence, order metadata and ETAs on the replicas are the same as the originals
</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Duplicate one or more empty routes
  Given the user has selected one or more empty routes (upto 10)
  When they choose to duplicate them
  And confirm a selected date
  Then they get replicas of the empty routes placed on the selected date
</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Duplicate one or more routes with unpublished changes
  Given the user has selected one or more routes with unpublished changes (upto 10)
  When they choose to duplicate them
  And confirm a selected date
  Then they get replicas of the active version of the routes including the unpublished changes placed on the selected date
  And all the stops, sequence, order metadata and ETAs on the replicas are the same as the originals
</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Duplicate multiple routes in a single action
 Given the user has selected multiple routes (upto 10)
 When they choose to duplicate them
 And confirm a selected date
 Then they get replicas of all the selected routes placed on the selected date
 And all the stops, sequence, order metadata and ETAs on the replicas are the same as the originals
</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Prevent duplicating more than 10 routes at once
 Given the user has selected more than 10 routes
 When they choose to duplicate them
 Then the duplication request fails
 And the user is informed that more than 10 routes cannot be duplicated at once
</code></pre>","Draft","Passed","2025-12-05T18:55:38.491Z","","","","BDD Feature","2025-12-04T17:26:02.728Z","Jamil"
