Case ID,Case,Created at,Folder,Scenarios (Step),State
1794135,Invite existing users to an organization,2026-01-07T23:53:01.239Z,Managing Teammates,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin invites an existing user to their organization
  Given a user is an admin in an org
  And there is an existing Routific user with a different org
  When the admin invites that user by email with one or more roles
  Then an invite is created with those roles
  And no invite email is sent to the user</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin cannot invite a user already in their organization
  Given a user is an admin in an org
  And there is a user who is already a member of that org
  When the admin attempts to invite that user by email
  Then the invite is rejected
  And an error message indicates the user is already a member</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin cannot invite a deleted user
  Given a user is an admin in an org
  And there is a deleted user account
  When the admin attempts to invite that deleted user by email
  Then the invite is rejected
  And an error message indicates the user cannot be invited</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Existing user sees pending invite on web app account settings
  Given an existing user has a pending invite to join another org
  And the user logs in
  Then they see an notification about a pending invite
  And when the user navigates to account settings on the web app
  Then they see the pending invite with org details and assigned roles</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Existing driver sees pending invite on mobile app
  Given an existing driver user has a pending invite to join another org
  When the driver views the company page on the mobile app
  Then they see the pending invite with org details</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Existing user accepts invite and is moved to new org
  Given an existing user has a pending invite to join another org
  When the user accepts the invite
  Then the user is moved to the inviting org
  And the user's roles are replaced with the invited roles
  And the user is disconnected from any prior driver profiles
  And an audit trail entry is created
  And the user is logged out
  When the user logs back in
  Then the user will be in the new org</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: User with pending invite can sign up without using invite link
  Given a pending invite exists for an email address
  And no Routific account exists for that email
  When someone signs up with that email without using the invite link
  Then the sign-up is allowed
  And a new account is created
  And the pending invite remains available for them to accept later</code></pre>",Draft
1794136,Invite existing drivers using the unified user invite flow,2026-01-08T00:13:29.546Z,Managing Teammates,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin invites an existing driver from another org with driver role
  Given a user is an admin in an org
  And there is an existing driver in a different org
  When the admin invites that driver by email with the driver role
  Then an invite is created with the driver role</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Existing driver sees pending invite on mobile app company page
  Given an existing driver has a pending invite to join another org
  When the driver views the company page on the mobile app
  Then they see the pending invite with org details and assigned roles
  When the driver accepts the invite
  Then the driver is moved to the inviting org
  And a new driver profile is created for the inviting org
  And the driver is disconnected from their prior driver profile
  And the driver no longer has access to routes from the previous org</code></pre>",Draft
159,Preferred distance format defaults to kilometers for new users,2024-01-31T03:06:05.188Z,Default Settings,,Draft
160,Preferred time format defaults to 24h for new users,2024-01-31T03:06:05.192Z,Default Settings,,Draft
161,SMS notifications cannot be enabled by default for new users,2024-01-31T03:06:05.197Z,Default Settings,,Draft
172,User can set preferred distance format to kilometers,2024-01-31T03:06:05.218Z,Display Settings,,Draft
173,User can set preferred distance format to miles,2024-01-31T03:06:05.222Z,Display Settings,,Draft
174,User can set preferred time format to 12hr,2024-01-31T03:06:05.227Z,Display Settings,,Draft
175,User can set preferred time format to 24hr,2024-01-31T03:06:05.231Z,Display Settings,,Draft
176,Dispatchers can manage organization settings,2024-01-31T03:06:05.236Z,Roles / Permissions,,Draft
177,Read only users cannot manage organization settings,2024-01-31T03:06:05.238Z,Roles / Permissions,,Draft
178,Drivers cannot manage organization settings,2024-01-31T03:06:05.239Z,Roles / Permissions,,Draft
1775710,Admin can change user roles,2026-01-06T22:14:27.608Z,Roles / Permissions,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin can change roles for a teammate
  Given a user is an admin in an org
  And a teammate is a member of the org
  When the user updates the teammate's roles
  Then the teammate's roles are updated</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin can make other admins
  Given a user is an admin in an org
  And a teammate is a member of the org
  When the user updates the teammate's roles to include admin
  Then the teammate becomes an admin in this org</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Non-admins cannot change roles of teammates
  Given a user is not an admin in an org
  And the user tries to update a role of a user
  Then the user is told that they lack the permission and needs to contact the admin</code></pre>",Draft
1835079,Admin can delete users,2026-01-15T22:41:59.981Z,Roles / Permissions,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin can delete drivers
  Given a user is an admin in an org
  And another teammate is a driver of the org
  When the user deletes the teammate
  Then the driver is (soft-)deleted from the org</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Admin can delete users
  Given a user is an admin in an org
  And another teammate is a user of the org
  When the user deletes the teammate
  Then the user is (soft-)deleted from the org</code></pre>",Draft
